concurso,dia,mes,ano,premio,num1,num2,num3,num4,num5,num6
1533,25,9,2013,2473276.87,13,21,29,34,47,57
1534,28,9,2013,5734618.57,1,12,28,29,34,48
1535,2,10,2013,13376862.66,8,9,25,41,54,55
1536,5,10,2013,17859260.43,13,18,29,32,50,58
1537,9,10,2013,23232379.04,6,10,33,50,51,56
1538,11,10,2013,2163459.28,23,27,35,52,53,57
1539,16,10,2013,14133639.1,8,10,20,26,49,58
1540,19,10,2013,18727668.11,3,17,27,32,47,54
1541,23,10,2013,23695260.85,5,24,37,44,49,58
1542,26,10,2013,29615187.77,7,11,12,30,39,57
1543,30,10,2013,36779781.7,7,15,20,23,30,41
1544,1,11,2013,63155442.89,2,21,30,35,45,50
1545,6,11,2013,80499108.16,4,6,11,24,45,48
1546,9,11,2013,3197606.56,4,17,38,44,53,60
1547,13,11,2013,6867422.89,2,9,10,18,21,28
1548,16,11,2013,2572861.18,19,41,42,44,47,54
1549,20,11,2013,5772796.8,10,12,16,20,32,53
1550,23,11,2013,23634735.21,9,13,21,27,36,56
1551,27,11,2013,2820316.51,2,15,19,21,23,38
1552,30,11,2013,3077362.89,7,18,24,26,39,46
1553,4,12,2013,6533974.54,20,21,22,29,46,60
1554,7,12,2013,22222363.27,30,32,49,50,52,53
1555,11,12,2013,27388034.29,2,5,23,33,52,59
1556,14,12,2013,33583180.67,1,4,7,10,11,52
1557,17,12,2013,38253558.38,4,16,18,31,45,46
1558,19,12,2013,44641902.75,7,15,17,31,42,54
1559,21,12,2013,51491466.0,8,12,16,29,37,58
1560,31,12,2013,224677860.08,20,30,36,38,47,53
1561,2,1,2014,954736.58,23,26,28,54,55,60
1562,4,1,2014,3346617.51,10,12,23,37,47,51
1563,8,1,2014,6872625.83,1,6,13,20,36,43
1564,11,1,2014,3219906.28,25,38,44,46,53,54
1565,15,1,2014,10056109.18,18,37,39,41,43,51
1566,18,1,2014,14791263.61,5,6,11,32,36,60
1567,22,1,2014,2741246.19,2,15,30,38,48,53
1568,25,1,2014,6204962.36,19,24,25,28,42,58
1569,29,1,2014,21628185.4,5,15,18,31,42,53
1570,1,2,2014,27112310.39,15,18,24,42,46,56
1571,5,2,2014,33748171.78,3,29,32,46,55,60
1572,8,2,2014,41752746.75,20,27,42,45,46,47
1573,12,2,2014,51530013.98,7,16,21,35,36,38
1574,15,2,2014,90042313.82,6,27,28,33,46,48
1575,19,2,2014,111503902.49,1,4,5,14,45,56
1576,22,2,2014,3447005.08,13,15,21,26,30,46
1577,26,2,2014,7599721.82,11,14,25,32,51,59
1578,1,3,2014,3311724.97,3,6,30,37,53,56
1579,5,3,2014,26955151.45,25,34,40,49,51,60
1580,8,3,2014,33552486.72,1,6,14,17,33,36
1581,12,3,2014,3114252.13,14,15,25,30,31,34
1582,15,3,2014,7343875.35,1,4,13,17,38,48
1583,19,3,2014,3046550.39,2,9,17,18,45,47
1584,22,3,2014,20262421.25,3,22,27,28,50,54
1585,26,3,2014,25699576.97,2,43,47,48,49,55
1586,29,3,2014,32622073.4,8,39,43,46,47,58
1587,2,4,2014,40938574.57,8,19,21,30,52,56
1588,5,4,2014,51083884.2,23,29,32,36,45,49
1589,9,4,2014,24453798.07,4,5,11,19,41,51
1590,12,4,2014,30672645.09,7,20,34,40,44,55
1591,16,4,2014,37626306.9,4,10,23,33,38,55
1592,19,4,2014,2433047.61,31,36,38,41,42,49
1593,23,4,2014,5259292.04,4,9,17,18,21,38
1594,26,4,2014,16848508.95,6,7,8,23,43,53
1595,30,4,2014,21951503.04,2,5,8,42,46,59
1596,3,5,2014,2826993.1,1,5,7,10,12,45
1597,7,5,2014,3036056.24,5,10,16,44,50,52
1598,10,5,2014,7010250.78,29,31,36,42,47,53
1599,14,5,2014,11882469.39,3,10,15,35,36,58
1600,17,5,2014,17751928.34,9,23,32,35,46,57
1601,21,5,2014,3157899.01,8,10,24,45,56,60
1602,24,5,2014,7222388.9,8,12,22,35,40,44
1603,28,5,2014,3004689.56,13,20,27,31,53,60
1604,31,5,2014,19276829.6,2,21,24,27,40,51
1605,4,6,2014,24818622.91,9,19,21,30,31,42
1606,7,6,2014,31599293.88,1,15,37,42,46,54
1607,11,6,2014,3067558.1,7,31,32,41,51,52
1608,14,6,2014,6768663.83,5,6,17,43,54,59
1609,18,6,2014,24995950.53,2,6,13,26,53,60
1610,21,6,2014,29969484.28,1,4,9,35,36,53
1611,25,6,2014,35701227.5,24,28,47,50,51,58
1612,28,6,2014,42675645.68,6,13,17,36,42,51
1613,2,7,2014,3112828.98,4,18,31,44,46,49
1614,5,7,2014,6912438.29,14,17,21,27,43,49
1615,9,7,2014,19419358.68,5,20,26,31,33,44
1616,12,7,2014,25238343.3,28,31,40,42,46,58
1617,16,7,2014,32151808.32,3,23,26,31,47,54
1618,19,7,2014,3400793.67,9,20,24,43,51,52
1619,23,7,2014,17707151.21,5,8,17,42,46,47
1620,26,7,2014,22991887.94,13,23,27,34,38,57
1621,30,7,2014,29279523.38,10,22,24,38,39,49
1622,2,8,2014,3543145.63,4,5,7,21,45,53
1623,5,8,2014,5914143.04,33,43,49,50,56,59
1624,7,8,2014,23105539.15,2,27,32,41,47,58
1625,9,8,2014,28590177.11,11,22,36,40,45,52
1626,13,8,2014,35758465.17,3,5,14,35,43,52
1627,16,8,2014,44340626.24,20,26,32,41,45,57
1628,20,8,2014,3193751.09,26,29,34,38,50,60
1629,23,8,2014,25261484.27,4,20,24,35,47,59
1630,27,8,2014,31129126.44,1,7,30,43,44,54
1631,30,8,2014,38057323.6,4,29,44,47,48,60
1632,3,9,2014,46770615.69,6,18,24,27,56,59
1633,6,9,2014,3398309.14,1,2,11,13,36,49
1634,10,9,2014,7065301.82,9,10,23,33,44,51
1635,13,9,2014,23124391.25,8,23,28,30,32,51
1636,17,9,2014,29530043.53,19,26,33,35,51,52
1637,20,9,2014,36987476.12,1,5,24,47,55,56
1638,24,9,2014,46095623.18,1,2,38,41,42,58
1639,27,9,2014,56947498.36,16,29,34,35,49,51
1640,1,10,2014,30268027.1,2,6,18,23,31,46
1641,4,10,2014,3681526.94,23,29,30,33,46,51
1642,8,10,2014,7712347.3,3,23,42,43,47,60
1643,11,10,2014,12698523.41,16,19,20,28,37,60
1644,15,10,2014,32835875.18,10,13,16,22,34,60
1645,18,10,2014,40204537.38,8,18,21,31,37,38
1646,22,10,2014,49422466.37,19,23,34,40,41,58
1647,25,10,2014,61050152.43,12,17,23,38,53,54
1648,29,10,2014,3197419.78,15,16,18,20,22,48
1649,1,11,2014,30029733.19,24,33,38,42,44,54
1650,5,11,2014,36929164.09,17,23,29,38,57,60
1651,8,11,2014,45440820.51,8,27,35,38,41,44
1652,12,11,2014,55965989.43,7,24,26,28,44,57
1653,15,11,2014,65696928.82,1,21,22,27,32,45
1654,19,11,2014,114066712.47,7,16,33,42,50,58
1655,22,11,2014,135315118.96,7,24,28,46,53,56
1656,26,11,2014,3536171.17,4,6,11,43,54,56
1657,29,11,2014,8336476.39,7,10,14,37,45,54
1658,3,12,2014,3748248.31,7,11,19,23,40,49
1659,6,12,2014,27489780.0,4,10,20,33,37,49
1660,10,12,2014,33639041.43,8,17,34,38,42,51
1661,13,12,2014,3878017.0,13,16,27,43,48,58
1662,17,12,2014,8154859.82,10,14,25,29,33,57
1663,20,12,2014,3771951.7,18,20,27,40,49,55
1664,24,12,2014,7993708.78,8,21,23,29,36,48
1665,31,12,2014,263295552.64,1,5,11,16,20,56
1666,3,1,2015,2294760.72,1,2,23,27,45,51
1667,7,1,2015,5862774.49,7,12,24,44,51,56
1668,10,1,2015,3463859.02,5,40,47,52,55,57
1669,14,1,2015,15671923.1,28,29,31,45,48,49
1670,17,1,2015,21093498.13,1,17,19,30,33,47
1671,21,1,2015,26809167.31,21,27,31,45,55,56
1672,24,1,2015,33471002.88,1,3,5,10,20,42
1673,28,1,2015,3206444.4,5,10,23,24,35,47
1674,31,1,2015,23391433.62,22,30,42,50,58,59
1675,4,2,2015,29353109.38,3,18,34,35,36,56
1676,7,2,2015,3460958.48,1,2,11,37,48,51
1677,11,2,2015,7356176.48,10,15,28,33,51,52
1678,14,2,2015,3401266.3,9,11,17,19,35,52
1679,18,2,2015,5548048.14,1,2,27,28,46,47
1680,21,2,2015,16547485.01,23,37,38,46,47,51
1681,25,2,2015,3031830.86,1,6,8,11,33,50
1682,28,2,2015,3293462.01,7,13,35,37,39,51
1683,4,3,2015,7199799.02,4,12,32,33,34,48
1684,7,3,2015,15082796.62,9,12,18,31,39,50
1685,11,3,2015,20406061.12,3,18,31,39,46,51
1686,14,3,2015,26781085.95,9,14,37,44,46,55
1687,18,3,2015,3174732.56,15,24,37,46,49,58
1688,21,3,2015,3394372.46,18,23,30,32,42,56
1689,25,3,2015,7220466.26,2,5,13,27,41,53
1690,28,3,2015,18835399.5,21,24,26,35,45,53
1691,1,4,2015,24620945.12,1,10,24,39,45,58
1692,4,4,2015,30296410.6,11,13,14,27,44,56
1693,8,4,2015,37635793.7,5,15,18,19,21,38
1694,11,4,2015,46904093.93,20,29,34,37,45,57
1695,15,4,2015,25988372.92,24,36,38,43,44,58
1696,18,4,2015,32909935.88,1,12,17,31,37,46
1697,22,4,2015,2698560.23,8,23,30,51,53,58
1698,25,4,2015,6774893.33,11,13,24,28,44,45
1699,29,4,2015,26045125.94,1,6,10,30,33,38
1700,2,5,2015,31494038.01,15,18,41,48,50,58
1701,5,5,2015,2018423.55,3,9,18,32,40,56
1702,7,5,2015,2757367.25,17,19,33,35,39,52
1703,9,5,2015,3186292.13,3,23,26,35,39,49
1704,13,5,2015,17866181.8,1,7,11,32,51,59
1705,16,5,2015,23625464.27,25,27,29,37,50,51
1706,20,5,2015,29938493.6,12,31,34,36,48,56
1707,23,5,2015,3208621.29,7,16,20,27,36,52
1708,27,5,2015,7214878.56,17,29,32,38,45,50
1709,30,5,2015,27483984.27,7,19,30,35,42,47
1710,3,6,2015,34105096.25,7,21,28,56,58,59
1711,6,6,2015,41133200.24,22,26,38,39,45,50
1712,10,6,2015,50000000.0,2,12,19,29,50,59
1713,13,6,2015,63197384.14,3,10,16,23,27,29
1714,17,6,2015,28004271.91,2,8,24,36,51,52
1715,20,6,2015,33821173.57,16,20,35,40,53,60
1716,24,6,2015,40781877.95,2,25,36,41,42,53
1717,27,6,2015,3295785.25,2,9,16,37,44,58
1718,1,7,2015,7019821.66,4,30,31,32,47,53
1719,4,7,2015,27292500.36,1,22,31,34,44,54
1720,7,7,2015,31149707.61,18,23,31,39,49,57
1721,9,7,2015,36404331.56,4,12,19,33,36,38
1722,11,7,2015,3209592.45,9,23,39,41,49,58
1723,15,7,2015,7002382.06,14,27,30,46,52,60
1724,18,7,2015,24787802.64,27,33,37,39,58,60
1725,22,7,2015,30994934.63,16,18,26,30,31,34
1726,25,7,2015,38025386.82,3,10,42,49,54,57
1727,29,7,2015,46391009.23,4,6,19,20,40,41
1728,1,8,2015,3525124.52,3,8,28,39,42,59
1729,4,8,2015,23215411.62,7,14,23,43,44,53
1730,6,8,2015,27881748.3,1,10,17,24,42,51
1731,8,8,2015,3227305.34,5,18,27,43,49,59
1732,12,8,2015,7041557.17,25,34,38,45,53,60
1733,15,8,2015,3330428.53,3,5,9,14,41,46
1734,19,8,2015,14382569.6,12,17,25,29,41,52
1735,22,8,2015,19264577.58,6,16,33,34,45,46
1736,26,8,2015,24822643.42,12,13,24,29,32,41
1737,29,8,2015,31416142.77,5,8,42,50,51,59
1738,2,9,2015,38615395.78,12,28,37,46,48,53
1739,5,9,2015,20663830.42,9,10,17,32,34,46
1740,9,9,2015,24812110.45,10,15,25,38,47,53
1741,12,9,2015,31114779.74,15,18,20,32,48,49
1742,16,9,2015,3075458.31,11,19,21,23,27,52
1743,19,9,2015,6924966.43,4,10,29,31,34,35
1744,23,9,2015,24604511.33,9,12,14,29,42,56
1745,26,9,2015,30496376.24,9,13,18,47,52,60
1746,30,9,2015,37593686.76,6,18,37,40,41,58
1747,3,10,2015,46442334.52,6,33,34,48,53,59
1748,7,10,2015,3164333.37,2,10,13,41,49,53
1749,10,10,2015,25583870.58,3,13,14,29,33,43
1750,13,10,2015,27778059.26,15,17,20,31,41,48
1751,15,10,2015,32652357.92,15,22,23,42,51,57
1752,17,10,2015,39046695.13,9,36,37,53,55,60
1753,21,10,2015,47335685.52,8,15,29,35,45,54
1754,24,10,2015,18903483.52,20,27,30,31,40,53
1755,28,10,2015,24144408.92,2,5,8,18,30,48
1756,31,10,2015,30571964.48,6,13,14,28,35,45
1757,4,11,2015,36964453.62,13,25,28,37,43,56
1758,7,11,2015,45892144.25,6,11,16,23,36,42
1759,10,11,2015,73559490.68,2,14,21,22,51,60
1760,13,11,2015,86479127.04,10,24,25,36,47,48
1761,14,11,2015,104328919.97,9,10,36,50,53,55
1762,18,11,2015,129954301.54,26,32,42,45,55,59
1763,21,11,2015,162026211.93,9,12,15,21,31,36
1764,25,11,2015,205329753.89,6,7,29,39,41,55
1765,28,11,2015,92385569.0,1,6,28,37,56,58
1766,2,12,2015,102182286.21,22,23,41,46,53,60
1767,5,12,2015,112374242.31,16,26,35,39,44,45
1768,9,12,2015,122568943.34,5,7,11,34,35,50
1769,12,12,2015,164704569.73,32,37,44,47,54,60
1770,16,12,2015,176010619.85,11,26,27,30,34,41
1771,19,12,2015,187769207.55,2,20,27,28,32,38
1772,22,12,2015,197377949.52,12,19,27,39,41,45
1773,24,12,2015,3654894.04,15,30,39,41,45,59
1774,26,12,2015,128027188.92,1,12,20,30,52,60
1775,31,12,2015,246533514.3,2,18,31,42,51,56
1776,2,1,2016,851498.25,10,11,14,19,39,48
1777,6,1,2016,4064145.66,4,19,38,44,52,55
1778,9,1,2016,7915332.73,4,10,38,40,45,48
1779,12,1,2016,16920630.96,12,25,30,39,56,57
1780,14,1,2016,20803755.49,6,20,22,31,33,34
1781,16,1,2016,25252245.08,1,8,22,49,52,53
1782,20,1,2016,2790624.67,6,18,34,47,52,57
1783,23,1,2016,6374019.75,4,6,16,18,21,38
1784,27,1,2016,21406847.55,4,15,26,30,54,55
1785,30,1,2016,26300833.65,5,11,27,41,42,54
1786,2,2,2016,29439600.2,2,6,8,21,25,34
1787,4,2,2016,34017361.04,1,5,13,25,26,29
1788,6,2,2016,2648319.8,3,13,42,45,56,59
1789,10,2,2016,14902458.98,6,25,43,57,58,59
1790,13,2,2016,19485858.98,11,13,26,27,28,50
1791,17,2,2016,24231916.09,12,18,46,50,53,55
1792,20,2,2016,29644681.07,2,16,17,18,41,47
1793,24,2,2016,35196529.96,13,14,22,54,56,58
1794,27,2,2016,2942618.04,1,5,34,37,40,60
1795,2,3,2016,18655346.92,30,42,47,50,55,58
1796,5,3,2016,23818040.93,22,23,34,48,53,54
1797,8,3,2016,1636375.41,2,13,14,35,54,57
1798,10,3,2016,4135864.44,2,9,23,28,45,53
1799,12,3,2016,17663326.2,1,3,4,39,51,53
1800,16,3,2016,22054205.88,6,11,16,19,31,56
1801,19,3,2016,2906964.51,6,19,34,43,45,54
1802,23,3,2016,6054076.93,2,6,13,14,17,44
1803,26,3,2016,9073383.05,4,8,29,38,49,50
1804,30,3,2016,23512820.15,20,21,28,48,50,59
1805,2,4,2016,28671099.98,17,22,27,31,49,57
1806,6,4,2016,34581937.55,11,20,35,42,55,58
1807,9,4,2016,41755631.7,1,15,16,22,25,43
1808,13,4,2016,49892491.27,2,14,20,25,41,45
1809,16,4,2016,81342042.56,9,12,23,24,46,54
1810,20,4,2016,92303225.84,1,10,25,43,50,56
1811,23,4,2016,2611949.97,5,17,32,35,37,57
1812,27,4,2016,5773048.72,20,23,32,34,37,45
1813,30,4,2016,9932617.01,9,11,13,15,19,51
1814,3,5,2016,27675011.61,9,11,27,46,51,53
1815,5,5,2016,32487960.48,8,11,25,39,41,60
1816,7,5,2016,2901270.13,5,10,12,22,28,46
1817,11,5,2016,6286219.1,1,4,26,39,47,55
1818,14,5,2016,10532870.63,2,6,10,15,53,56
1819,18,5,2016,27454572.98,17,18,26,30,33,37
1820,21,5,2016,33329366.7,3,19,23,27,40,45
1821,25,5,2016,39793063.58,19,22,31,36,52,53
1822,28,5,2016,2621630.3,1,22,26,43,50,53
1823,1,6,2016,5920075.17,4,9,21,34,54,59
1824,4,6,2016,24071272.35,5,6,12,19,30,60
1825,7,6,2016,27333858.49,10,11,21,50,51,54
1826,9,6,2016,2524601.69,17,19,32,43,48,51
1827,11,6,2016,5357456.36,26,33,42,43,53,54
1828,15,6,2016,8818952.53,6,11,32,40,48,59
1829,18,6,2016,22971302.58,7,13,24,30,32,53
1830,22,6,2016,27488182.36,3,7,29,37,54,60
1831,25,6,2016,2615804.34,15,27,28,32,48,55
1832,29,6,2016,2389833.83,14,34,46,47,56,57
1833,2,7,2016,5620528.25,2,3,7,16,27,42
1834,6,7,2016,9144980.42,2,17,22,24,48,51
1835,9,7,2016,13993542.04,8,28,36,47,50,58
1836,12,7,2016,16885726.58,8,15,18,45,59,60
1837,14,7,2016,20819909.09,41,44,48,50,54,57
1838,16,7,2016,25207139.21,5,8,24,30,57,59
1839,20,7,2016,13593147.19,7,22,28,32,56,58
1840,23,7,2016,17796654.66,15,17,33,41,47,48
1841,27,7,2016,22443433.51,3,6,13,38,49,51
1842,30,7,2016,27801637.78,16,18,22,24,34,43
1843,3,8,2016,2685394.05,8,26,28,33,41,54
1844,6,8,2016,15241649.6,3,4,37,39,48,50
1845,9,8,2016,17967242.21,3,9,13,29,30,51
1846,11,8,2016,21845210.59,6,24,26,30,34,49
1847,13,8,2016,26424266.87,1,6,45,49,50,57
1848,17,8,2016,31611512.99,9,40,41,50,55,58
1849,20,8,2016,51420014.28,3,5,11,27,35,44
1850,24,8,2016,58632725.66,23,24,32,38,40,41
1851,27,8,2016,2760847.66,8,18,21,22,35,37
1852,31,8,2016,5714840.7,13,17,29,45,49,50
1853,3,9,2016,9543014.95,1,2,34,39,41,45
1854,8,9,2016,14360440.78,25,30,31,34,43,59
1855,10,9,2016,17786782.63,6,10,15,24,38,39
1856,14,9,2016,22324226.34,2,9,14,22,32,37
1857,17,9,2016,27688151.39,13,23,25,35,52,53
1858,20,9,2016,31475179.58,22,28,30,33,55,59
1859,22,9,2016,50903383.91,1,13,14,21,26,51
1860,24,9,2016,57628178.83,10,30,36,40,44,60
1861,28,9,2016,2493108.83,2,4,9,35,45,60
1862,1,10,2016,5830364.24,2,8,35,42,49,56
1863,5,10,2016,2571962.18,16,23,45,56,58,59
1864,8,10,2016,17804218.79,4,5,14,37,40,60
1865,13,10,2016,22359420.3,1,5,31,32,37,42
1866,15,10,2016,27153861.24,14,17,36,38,44,60
1867,18,10,2016,31028209.82,3,10,17,21,22,43
1868,20,10,2016,35937274.74,1,5,23,25,28,31
1869,22,10,2016,57176870.77,11,23,24,26,40,52
1870,26,10,2016,65963826.04,18,20,30,32,33,40
1871,29,10,2016,76548193.31,3,11,17,33,52,58
1872,3,11,2016,2540269.69,11,13,25,39,46,56
1873,5,11,2016,5623707.57,5,25,28,41,53,54
1874,8,11,2016,25420134.55,10,28,37,43,44,47
1875,10,11,2016,29697112.87,1,45,47,52,53,55
1876,12,11,2016,2629847.55,7,18,39,41,44,51
1877,16,11,2016,5800000.0,13,16,23,24,32,35
1878,19,11,2016,9073702.73,12,16,26,40,56,57
1879,23,11,2016,12957556.93,5,10,20,57,58,59
1880,26,11,2016,15000000.0,5,16,19,37,51,56
1881,30,11,2016,18918141.78,3,10,30,44,53,56
1882,3,12,2016,2949730.9,9,10,19,35,37,41
1883,7,12,2016,6095905.09,16,27,28,47,59,60
1884,10,12,2016,21103130.14,1,4,23,32,38,59
1885,14,12,2016,25587867.65,7,14,18,23,32,59
1886,17,12,2016,30834987.47,3,7,15,40,45,54
1887,20,12,2016,34840603.05,11,23,34,41,46,56
1888,22,12,2016,40183157.54,1,10,17,18,45,48
1889,24,12,2016,82505122.23,16,23,25,28,30,44
1890,31,12,2016,220948549.32,5,11,22,24,51,53
1891,4,1,2017,2216159.14,1,3,19,23,47,58
1892,7,1,2017,5209722.53,6,17,22,30,37,50
1893,11,1,2017,8275652.39,16,17,19,28,45,58
1894,14,1,2017,19709935.8,21,31,35,53,54,57
1895,18,1,2017,23998634.45,2,3,5,10,15,34
1896,21,1,2017,28783383.17,3,6,14,15,21,25
1897,25,1,2017,2386925.5,9,22,25,47,52,58
1898,28,1,2017,5409105.01,12,34,45,53,55,58
1899,1,2,2017,19831525.03,20,23,35,36,44,48
1900,4,2,2017,24545054.4,8,11,27,28,43,46
1901,8,2,2017,29637954.24,11,12,26,30,37,53
1902,11,2,2017,35440698.93,2,7,9,18,21,25
1903,15,2,2017,2532676.2,9,10,15,28,43,45
1904,18,2,2017,19038780.05,12,15,18,21,51,56
1905,21,2,2017,21893399.68,29,35,43,54,56,57
1906,23,2,2017,25715612.29,6,27,33,39,40,60
1907,25,2,2017,30057592.56,3,25,35,38,44,48
1908,1,3,2017,33129739.06,4,10,13,23,27,57
1909,4,3,2017,51941537.67,11,40,43,45,47,57
1910,8,3,2017,59741202.88,6,9,15,22,39,48
1911,11,3,2017,2834348.24,16,18,23,30,32,33
1912,15,3,2017,5848882.96,10,13,33,35,36,42
1913,18,3,2017,2794143.74,4,14,17,43,52,56
1914,22,3,2017,5805678.69,16,29,33,39,42,44
1915,25,3,2017,16048217.78,2,20,21,33,48,57
1916,29,3,2017,20302466.15,3,9,18,23,50,52
1917,1,4,2017,25231218.49,4,21,25,33,36,46
1918,5,4,2017,30748371.01,16,17,20,22,38,50
1919,8,4,2017,52483493.14,11,28,37,45,54,60
1920,12,4,2017,59959246.3,25,31,33,39,43,45
1921,15,4,2017,67178091.05,10,15,16,19,28,35
1922,19,4,2017,77040029.99,20,22,36,38,41,43
1923,22,4,2017,87247820.27,9,34,42,45,46,59
1924,26,4,2017,101484527.44,12,16,30,52,53,58
1925,29,4,2017,35737910.39,1,17,38,43,45,47
1926,3,5,2017,41318205.91,2,3,14,20,30,46
1927,6,5,2017,3343108.9,5,11,13,19,30,31
1928,9,5,2017,1644692.28,10,26,28,51,53,59
1929,11,5,2017,15437361.69,3,10,23,36,43,52
1930,13,5,2017,19257119.83,4,17,18,37,52,56
1931,17,5,2017,23902997.26,2,8,9,15,22,34
1932,20,5,2017,28993285.02,10,16,21,29,44,55
1933,24,5,2017,34144209.63,2,14,15,19,35,59
1934,27,5,2017,55663885.26,8,23,35,39,56,59
1935,31,5,2017,62785043.1,1,3,10,17,23,24
1936,3,6,2017,3044902.03,3,12,24,40,51,52
1937,7,6,2017,6310224.41,6,10,24,29,43,55
1938,10,6,2017,2913145.1,10,16,32,40,42,54
1939,14,6,2017,18262613.14,7,24,29,39,45,52
1940,17,6,2017,22113040.42,9,13,16,17,36,47
1941,21,6,2017,26572503.56,1,9,24,38,48,49
1942,24,6,2017,2572934.23,6,18,20,24,43,48
1943,28,6,2017,5372518.09,9,11,12,30,39,43
1944,1,7,2017,19713673.8,8,9,39,47,57,59
1945,4,7,2017,22544615.97,4,8,10,21,45,54
1946,6,7,2017,26733992.14,4,6,39,44,52,60
1947,8,7,2017,31543054.69,8,33,40,52,55,59
1948,12,7,2017,37391010.97,12,20,24,28,33,57
1949,15,7,2017,59931164.62,1,6,14,22,30,56
1950,19,7,2017,68387070.06,10,21,32,34,48,57
1951,22,7,2017,78481864.51,14,16,19,21,33,55
1952,26,7,2017,91586393.3,9,21,36,38,52,53
1953,29,7,2017,107956102.12,9,26,29,42,43,45
1954,2,8,2017,34841160.62,9,25,33,35,40,49
1955,5,8,2017,40879706.35,15,27,33,36,41,45
1956,8,8,2017,45267579.56,5,8,20,28,40,45
1957,10,8,2017,51557331.87,2,14,22,23,29,47
1958,12,8,2017,3091936.52,15,20,22,24,34,55
1959,16,8,2017,7000000.0,8,21,27,35,43,56
1960,19,8,2017,26198748.72,1,18,25,37,39,43
1961,23,8,2017,31500395.41,17,25,26,30,32,50
1962,26,8,2017,37496765.04,5,6,15,25,39,53
1963,30,8,2017,43670452.21,4,5,7,34,42,60
1964,2,9,2017,69532846.39,2,27,32,36,48,50
1965,6,9,2017,78022245.31,26,28,35,38,48,55
1966,9,9,2017,2515971.84,10,13,19,32,40,60
1967,13,9,2017,5746808.26,13,30,32,39,46,54
1968,16,9,2017,9819560.22,35,36,39,44,48,52
1969,19,9,2017,25725590.06,8,20,30,32,48,59
1970,21,9,2017,29854328.64,5,10,18,24,39,52
1971,23,9,2017,34723767.08,4,10,41,44,52,54
1972,27,9,2017,40483704.13,9,16,20,54,57,59
1973,30,9,2017,47107945.05,1,12,16,17,52,60
1974,4,10,2017,54268048.74,4,19,27,38,54,57
1975,7,10,2017,22575348.57,8,11,24,26,47,57
1976,11,10,2017,3000000.0,12,14,19,25,52,59
1977,14,10,2017,5889546.54,3,16,28,32,34,37
1978,17,10,2017,1628917.22,2,6,22,44,55,57
1979,19,10,2017,3951513.94,22,23,29,32,38,45
1980,21,10,2017,12243066.43,12,16,17,18,34,37
1981,25,10,2017,16157440.72,6,15,19,37,39,53
1982,28,10,2017,20777195.15,4,14,20,24,46,50
1983,1,11,2017,2598401.89,5,6,10,14,22,36
1984,4,11,2017,13064010.38,21,29,32,35,43,50
1985,7,11,2017,15622354.96,9,28,29,34,36,55
1986,9,11,2017,19112620.03,23,36,43,44,55,56
1987,11,11,2017,23298729.51,10,14,31,34,45,58
1988,16,11,2017,27974872.76,5,10,39,42,46,54
1989,18,11,2017,45258494.61,15,22,30,32,40,58
1990,22,11,2017,51219738.92,11,24,26,34,37,59
1991,25,11,2017,58322202.57,19,20,28,34,36,44
1992,29,11,2017,65907837.3,5,11,13,21,53,54
1993,2,12,2017,3025188.6,6,17,33,48,50,57
1994,6,12,2017,23288225.9,2,5,12,32,40,44
1995,9,12,2017,27983241.76,14,26,29,35,37,39
1996,13,12,2017,33129825.41,7,20,21,24,40,56
1997,16,12,2017,38894707.46,1,7,14,31,35,46
1998,19,12,2017,42983572.73,8,21,24,25,52,57
1999,21,12,2017,139099571.93,15,37,38,42,49,50
2000,31,12,2017,306718743.68,3,6,10,17,34,37
2001,3,1,2018,1880911.11,20,22,36,42,52,60
2002,6,1,2018,4942816.72,4,28,30,38,46,59
2003,10,1,2018,8183091.48,28,34,40,43,50,51
2004,13,1,2018,12286720.35,1,5,14,23,35,45
2005,17,1,2018,11198253.5,11,19,22,33,34,53
2006,20,1,2018,15294551.69,1,9,14,20,25,54
2007,24,1,2018,19418008.5,4,14,39,41,54,58
2008,27,1,2018,24056145.97,22,27,33,42,58,59
2009,31,1,2018,42512967.4,1,37,44,46,48,50
2010,3,2,2018,49094389.13,8,10,18,34,39,56
2011,6,2,2018,53709650.58,2,28,32,35,54,58
2012,8,2,2018,60116947.1,8,11,27,35,36,51
2013,10,2,2018,67456226.93,6,23,30,36,53,56
2014,14,2,2018,92190618.41,16,32,40,46,53,56
2015,17,2,2018,104545829.37,17,18,27,32,39,58
2016,21,2,2018,2826635.42,4,11,17,18,21,48
2017,24,2,2018,6523761.62,2,10,11,24,38,56
2018,28,2,2018,10505093.47,11,22,25,27,55,59
2019,3,3,2018,32794593.5,23,41,46,52,54,59
2020,7,3,2018,38499582.15,2,36,46,48,57,60
2021,10,3,2018,45026259.92,7,14,32,37,40,60
2022,14,3,2018,51892650.46,4,28,45,48,52,60
2023,17,3,2018,59728711.9,1,6,7,8,23,56
2024,21,3,2018,21284448.74,16,20,23,29,35,47
2025,24,3,2018,25943257.19,4,24,46,52,55,56
2026,28,3,2018,30731445.06,10,23,31,33,51,52
2027,31,3,2018,35325592.81,11,15,29,37,39,44
2028,4,4,2018,41004507.88,7,11,24,36,42,58
2029,7,4,2018,17520439.23,6,15,18,33,37,40
2030,11,4,2018,22122662.6,4,27,38,40,58,59
